EIN,Organization,Mission,Receipts,URL,Guidestar
61-1245131,The Stewards Staff Inc,"The Steward's Staff is dedicated to empowering youth & young adults through leadership development,   community engagement and positive reinforcement of self-esteem.",122725,www.stewardstaff.org,https://www.guidestar.org/profile/61-1245131
06-1370390,Manufacturing Jobs Alliance Foundation of CT Inc,"Apprenticeships And Training To Support, Develop And Enhance Manufacturing Technology Throughout Connecticut.",122574,NA,https://www.guidestar.org/profile/06-1370390
20-0548484,The Naqaqa Giving Foundation,"The Naqaqa Giving Foundation fulfills educational, health and emergency needs for Fijians living in remote villages.",120920,www.fijicharity.org,https://www.guidestar.org/profile/20-0548484
75-2812495,Generations Center,Provide research based training and education about the impact of violence in the home upon children and families.  Assist agencies in the development of appropriate prevention and intervention strategies that can address the effects of interpersonal violence upon the child and the family.,120691,NA,https://www.guidestar.org/profile/75-2812495
20-6246872,Pleiades Foundation,Please see our web site.,120303,www.thepleiadesfoundation.org,https://www.guidestar.org/profile/20-6246872
59-3080135,COMMUNITY IMPROVEMENT ASSOCIATION OF SEMINOLE COUNTY INC,"To support the preservation of historical sites and recognition of their African-American founders in Seminole County, provide education and preservation of the African-American culture and heritage, maintain and provide Historic Hopper Academy for these purposes and for the benefit of the community.",119996,HopperAcademy.org,https://www.guidestar.org/profile/59-3080135
45-5572893,Cats Cradle Rescue,"Cat's Cradle Rescue is an all volunteer non-profit rescue group formed to promote the well-being and adoptability of local Portland Metropolitan area cats.  We provide loving foster homes where abandoned and shelter felines can socialize in a family environment while receiving medical care, spay and neuter surgery, with the goal of being adopted into qualified caring homes.",118262,catscradlerescue.com,https://www.guidestar.org/profile/45-5572893
27-1747959,AWAKENINGS,Awakenings is dedicated to making visible the artistic expression of survivors of sexual violence.,117986,www.awakeningsart.org,https://www.guidestar.org/profile/27-1747959
20-3303955,JEANNE FELINE CORP,"Jeanne's Felines was incorporated as a 501(c)3 organization in 2006, after founders George Patrick and Jeanne Polunci decided to turn their dream of saving animals for over seventeen years into a reality.  Jeanne's Felines provides rescue, rehabilitation, adoption services, and permanent for cats and kittens in need of care.",117106,purrsandpawsrescue.org,https://www.guidestar.org/profile/20-3303955
47-4251351,Global Surgical and Medical Support Group Corp,"The Global Surgical and Medical Support Group (GSMSG) is a registered 501(c)3 charitable non-profit dedicated to providing top-tier surgical and medical instruction/services for free in high-threat environments and conflict zones around the world.  Our primary goals are to    -Create long term solutions by educating and training indigenous medical personnel in the latest standards of care and protocols from basic aide and tactical casualty care to invasive surgical procedures.   -Directly provide surgical and medical services by performing procedures and running medical clinics at no cost for populations in need.  -Build up destroyed or non-existent medical infrastructure.  -Develop sustainable, humane, and healthy housing solutions for refugees facing long term displacement.  -Directly deliver aid and assistance to persecuted populations.    GSMSG provides all of these services and more regardless of race, ethnicity, religion, or creed and is free of cost to those receiving our support.",116883,www.gsmsg.org,https://www.guidestar.org/profile/47-4251351
30-0220840,Fort Worth Cops for Kids,"The FWPOA Cops for Kids program is a 501(c) (3) non-profit organization founded in 2003, and through private funding, has served over 5000 disadvantaged children in the Fort Worth Community by providing gifts to those children in local hospitals, scholarship opportunities, school supplies, and social activities. Cops for Kids demonstrates local law enforcement's continued concern for the children in our community by encouraging them to have stronger family relationships, making quality friends, and to continue their education. There is a tremendous need for community and business support that will allow the FWPOA to be there for the kids throughout the year. Your generosity, through donations and sponsorship, is vital to our efforts and continuing success.",116542,www.fwcops4kids.com,https://www.guidestar.org/profile/30-0220840
86-0743467,The Williams Institute,"TWI assists organizations and agencies in building stronger ethical cultures through empowering individuals and developing ethical leaders.  TWI's mission is to help young people and adults Judge what is right, Care deeply about what is right, and Do what is right.  We do this though training, personal and organizational ethical competency assessments, and research that develop  ethical decision making and communication skills in individuals and organizations.  These encourage ethical leadership and grow ethical cultures at work, community and home. TWI focuses on encouraging personal responsibility, calling forth and supporting the processes of ethical thought and decision making within each of us as individuals that, collectively, lead to an ethical community.",114806,www.ethics-TWI.org,https://www.guidestar.org/profile/86-0743467
04-3664898,Community Potential Inc,"Community Potential's Mission Is To Increase The Number Of Available Housing Units In Binghamton And Broome County Through The Construction Of New Low-Income Housing, And To Improve And Renovate Sub-Standard Properties. The Corporation Will Also Assist Low And Moderate-Income Families In Searching For And Financing Single-Family Housing Through Workshops And Counseling As Well As Assistance In Borrowing Funds. In Addition, Provide Programs, Projects",114013,NA,https://www.guidestar.org/profile/04-3664898
84-0410141,Palomino Mounted Patrol,"HORSE RESCUE AND HORSE EDUCATION PROGRAMS FOR CHILDREN(INCLUDING HANDICAPPED) To provide horseback riding to kids with special needs all while having fun on horses. Provide instructor to student riding lessons using fun & games to help these special kids develope core strength, balance, muscle memory, better motor skills, self confidence & another life skill.",112908,NA,https://www.guidestar.org/profile/84-0410141
04-6053493,Karin Grunebaum Cancer Research Foundation,"The Foundation helps junior medical faculty members pursue a career in cancer research which they otherwise would not be able to afford. It also funds initial cancer research projects so researchers can qualify for NHS grants.     The Foundation also sponsors a ""boot camp"" for Harvard University Ph.D. candidates interested in cancer research.",112872,www.grunebaumfoundation.org,https://www.guidestar.org/profile/04-6053493
05-0523378,Melvin Weinstein Parkinsons Foundation Inc,"Assists Parkinson's Patients By Providing General Assistance To Patients With Parkinson's Disease. The Foundation Provides Medical, Equipment, Prescription Drugs, Assistance With Medical Appointment Bills, Household Expenses On A Temporary Basis, And General Short Term Assistance For Patients Between Loss Of Their Jobs And The Commencement Of Disability Benefits.",112414,WWW.MWPF.ORG,https://www.guidestar.org/profile/05-0523378
34-1982414,"Kevin J Hannaford Sr. Foundation, Inc","The Foundation named for Kevin J. Hannaford, Sr., who tragically died along with thousands of others on September 11, 2001, during the brutal terrorist attacks on the World Trade Center in New York. We are keeping Kevin’s memory alive and helping our community by contributing to the educational needs of bereaved children. It is our mission to assist these beautiful children in their educational endeavors financially.",110972,www.kevinhannaford.org,https://www.guidestar.org/profile/34-1982414
77-0529657,Firelight Endowment,The mission of the Firelight Foundation is to improve the well-being of children made vulnerable by HIV/AIDS and poverty in Sub-Saharan Africa. Firelight supports grassroots organizations that help families and communities meet the needs of their children.,110259,http://www.firelightfoundation.org,https://www.guidestar.org/profile/77-0529657
46-4088434,Bamalax Inc,"To Deliver A Unique Experience For Our Players And Parents, Provide A Consistent Athletic And Lacrosse Development Methodology Across All Of Our Teams, Offer World Class Recruiting Resources And Exposure, And Do It All At The Lowest Possible Cost Point.",109209,WWW.BAMALAXSELECT.COM,https://www.guidestar.org/profile/46-4088434
20-0334006,Envirofit International Ltd,"Envirofit evolved from research at the Colorado State University Engines and Energy Conversion Laboratory (EECL), a world leader in designing energy-efficient, low-emissions engines.  Founded in October 2003, our mission is to bring cleaner technologies to the developing world. Envirofit uses a participatory development approach, delivering appropriate technologies and viable business models to attack chronic environmental problems such as air pollution.  An estimated 3?6 million people die each year as a result of air pollution. Because of the chronic nature of air pollution, and the fact that its impacts fall disproportionately on the poor, it is not always recognized for its pervasive role in poor health, poverty and economic stagnation.",106514,www.envirofit.org,https://www.guidestar.org/profile/20-0334006
36-3996036,Unicorn Children's Foundation,"This organization has been dissolved and currently operates as The Unicorn Children's Foundation, Inc (57-1168205) whose mission is assisting children and young adults with developmental, communication, and  learning disorders through education, awareness, and research.",106180,www.unicornchildrensfoundation.org,https://www.guidestar.org/profile/36-3996036
04-2754324,James Underwood Crockett Agricultural Technology Growth Fund,"The trustees of the JUC/ATG Fund make annual grants to support the growth of agricultural technology in the northeast (NE) U.S.A.  As the NE has a large population, generally poor soil and a short growing season, there is a need to develop ways to produce more food more efficiently in our local area.  Currently the majority of food to be consumed in the NE is transported from the west and south.  In time of natural or other disaster, transportation of food may be hindered.  The JUC/ATG Fund has and shall continue to raise the corpus from external solicitation for new donations and from internal reinvestment of earnings not used for annual granting.",105583,NA,https://www.guidestar.org/profile/04-2754324
20-2727759,"Castanea Foundation, Inc.",To conserve agriculturally productive and environmentally significant land and water resources throughout Vermont and select areas of New York.,104851,www.castaneafoundation.org,https://www.guidestar.org/profile/20-2727759
01-0537471,Planet Dog Foundation,The mission of the Planet Dog Foundation is to promote and celebrate programs in which dogs serve and support their best friends.,104743,www.planetdogfoundation.org,https://www.guidestar.org/profile/01-0537471
86-0933652,O2 For Life  Rainforest Foundation,"Our mission Statement: - To protect the tropical rainforest in our nature reserve in Costa Rica. - To promote conservation awareness and the study of tropical nature among young people through ""hands-on"" field education at out reserve. We practice conservation through education.",104515,NA,https://www.guidestar.org/profile/86-0933652
20-0712233,Kindred Spirits Sanctuary Inc,"At Kindred Spirits Sanctuary, farm animals are our friends, not our food. Kindred Spirits is currently home to almost 150 rescued farm animals from all over the United States. Our residents come to us from abuse and neglect cases, factory farms or because they have a special need. At KSS these animals have found their forever home where they will be free from pain and suffering and from ever being used for food!    Kindred Spirits is a non-profit 501(c)(3) tax-exempt organization, dedicated to ending the abuse and suffering of farm animals through direct rescue, advocacy and education. We seek to provide a place where people can connect with these sentient beings and discover their unique (and often humorous!) personalities.",104441,www.kindredspiritssanctuary.org,https://www.guidestar.org/profile/20-0712233
22-3169079,Toms River Little Indians Inc,"Provide Suitable Instruction, Competition, Fields & Facilities For Youth Football And Cheerleading Activities. Services Provided By Volunteers.",103573,HTTP://WWW.TRLI.ORG/,https://www.guidestar.org/profile/22-3169079
56-1621520,"Special Operations Response Team, Inc.","SORT's members are skilled  volunteers that provide medical assistance to the community, the state, and the  nation in times of crisis.  SORT's mission is  to provide the highest level of disaster medical support through education,  research and response.",103382,http://www.sortteam.org,https://www.guidestar.org/profile/56-1621520
20-3308712,Stop Child Predators Partnership,"Stop Child Predators Partnership Is A Non-Profit Organization In Washington, Dc That Combats The Sexual Exploitation Of Children And Promotes The Rights Of Crime Victims.",103083,WWW.STOPCHILDPREDATORS.ORG,https://www.guidestar.org/profile/20-3308712
46-4485637,Operation Northern Comfort,Operation Northern Comfort is an organization of volunteers empowering and giving hope to those in need.,101635,operationnc.org,https://www.guidestar.org/profile/46-4485637
36-4242179,Gratiot Lake Conservancy,To conserve the natural environment of Gratiot Lake and its  watershed and environs. To promote informed land stewardship through education  and research related to the ecology and history of the lake and its environs.,101343,http://gratiotlakeconservancy.org,https://www.guidestar.org/profile/36-4242179
38-7167898,Albers-Cantrell Foundation,"Our resources are devoted to preserving, restoring, and beautifying the historical homes and other buildings in the River Oaks area, Houston Texas. We also offer scholarships to students interested in pursuing the study of archaeology, the natural habitat, science, biology, engineering and math.",100071,NA,https://www.guidestar.org/profile/38-7167898
93-1289932,PANDRILLUS FOUNDATION USA,"Drills are one of the world's most endangered mammals.  Pandrillus programs benefit not only drills but other species which share their habitat, especially chimpanzees and gorillas.  Our captive facilities care for over 700 animals, victims of the ""bushmeat trade"", and employ over 60 national staffs.  We operate in the Cross Sanaga region of southeast Nigeria and southwest Cameroon, and small area of high biodiversity and endemism in west central Africa.  Our two wildlife sanctuaries are the first in the region and were established in the early 1990s.",99927,www.pandrillus.org,https://www.guidestar.org/profile/93-1289932
06-1356691,Plant It - 2020 Incorporated,"To properly plant, maintain and protect as many indigenous trees as possible worldwide.",98033,http://plantit2020.org,https://www.guidestar.org/profile/06-1356691
26-6570630,Sanctuary Animal Rescue,Sanctuary Animal Rescue is dedicated to the rescue of any animal in need. We strive to provide quality care and sanctuary until a loving home is found regardless of the involved circumstances.,97447,sanctuaryanimalrescue.com,https://www.guidestar.org/profile/26-6570630
27-0055820,ST CLOUDS RESCUE,"St. Cloud's Rescue was founded in 2003.  To date we have saved over 850 dogs. We save giant breeds and mixed breeds from high kill shelters and owner surrenders.  We do not limit age or condition of dogs being accepted at St. Cloud's Rescue.  Many of these dogs come to us emancipated and require expensive medical care as well as being fully vetted and spayed and/or neutered.  We use 80 pounds of dogfood a day.  Each dog receives monthly heartguard and frontline.  100% of donations is used for medical, food & supplies to homeless/injured dogs in need.  There are no salaried employees.",94288,www.stcloudsrescue.org,https://www.guidestar.org/profile/27-0055820
95-4648247,FATHERS AND MOTHERS WHO CARE,"Fathers & Mothers Who Care, (FMWC.ORG.) a non-profit organization, is dedicated to creating a better America for all people through addressing the social, educational and health needs of the underserved communities. We serve the poor, regardless of the person's religion, race, ethnicity, or gender. Since our inception in 1997, FMWC organization is dedicated to helping communities reach their full potential by tackling the causes of poverty in assisting the urgent communities at large. Fathers and Mothers Who Care, is a 501 (c)(3) social service charity. The primary focus of FMWC.Org. is crime prevention through reunification and support of families with children and youths whose physical or moral welfare are at risk.",93240,www.fmwc.org,https://www.guidestar.org/profile/95-4648247
06-1660823,North Country Juniors Volleyball Association Inc,"NCJ offers athletes the opportunity to develop leadership, responsibility, and communication skills through the sport of volleyball.  In addition, our programs allow athletes who desire to play collegiate volleyball the opportunity to train in an environment which develops the skills necessary to be successful.",90035,NA,https://www.guidestar.org/profile/06-1660823
20-1536574,From One Hand To Another Inc,"Our mission at From One Hand to AnOTHER (FOHTA)  is to change the world one kid at a time by providing them the tools and resources to meet their unique potential.    From One Hand To AnOTHER (FOHTA) was founded by internationally known musical artist and producer Pharrell Williams in 2009 because he believed that every child could be a success if only they had the right tools. Pharrell Williams grew up in Virginia Beach in the Seatack neighborhood. Times were tough but his family was strong and he was lucky enough to find his tool for the future: music. That discovery changed his life and is the reason he is successful today.  Pharrell credits his music teacher helping him make something of his gift, teaching him discipline, and never giving up on him. Says Pharrell, “Our organization, From One Hand to Another, is committed to bringing kids experiences that ignite their passions, challenge their minds and prepare them for success.""    Pharrell believes that if every community with under-served youth had access to programs devoted to augmenting the learning experience, and providing exposure to different technologies, arts and resources, kids can find their own tool – their key to a successful and fulfilling future. Since 2004, Pharrell has been a benefactor for programs in Virginia Beach including the Back to School Supplies donation program and the distribution of Thanksgiving turkeys to residents of the neighborhood in which he grew up.    In 2009, FOHTA launched our first Summer of Innovation camp in affiliation with NASA as part of President Obama's “Educate to Innovate"" STEM initiative. Since that time, we have offered free after-school and Summer Innovation camps to children in the Virginia Beach and Hampton Bays area.  We are proud to have had 950 students enrolled in our 2015 summer camps at nine locations.  We continue to donate school supplies annually as part of a tradition that marks 10 years this fall.",89908,www.fohta.org,https://www.guidestar.org/profile/20-1536574
45-2464191,Choice Cities Synchronized Swimming,"To promote competitive synchronized swimming for swimmers ages 6-19, serving the Northern Colorado area.  To promote a positive, healthy program for the whole swimmer, supporting each girl's individual goals while encouraging team achievement in the art and sport of synchronized swimming",89533,www.orcassynchro.org,https://www.guidestar.org/profile/45-2464191
22-3677835,The Moore Foundation,"A concise overview of the mission and purposes of the Foundation is as follows:      To help sick or injured cats, and occasionally other animals, whose owners (if any) cannot afford to provide necessary veterinary care including surgery and/or medication;   To make appropriate plans and financial arrangements with veterinarians and clinics to provide necessary care for the animals in order to relieve suffering and prolong their happy lives;   To help veterinarians who have a special commitment to their profession and who require funding of an immediate nature, generally (but not in all cases) relating to the needs of a specific animal or animals in need of care;   To find good homes for homeless, sick and abandoned animals;   To provide lifetime care at the Moore Foundation for cats unable to find good homes because of illness, age, temperament, loss of limbs or some other infirmity;   To manage and/or assist with the care of feral and abandoned cat colonies.  This includes providing food, veterinary care, spay and neuter services, as well as finding homes for the kittens and friendly cats.     The Moore Foundation has provided hundreds of animals with desperately-needed veterinary care, and it has found good homes for hundreds of homeless animals. Those cats who are unable to find good homes remain at the Moore Foundation and are provided lifetime care.  Currently, 42 cats live at the Moore Foundation who have either cancer, leukemia, feline aids, heart conditions, intestinal disorders, amputated limbs, loss of an eye, etc.  Numerous other cats are supported by the Moore Foundation at veterinary clinics, adoption facilities and feral cat colonies at racetracks.",89385,NA,https://www.guidestar.org/profile/22-3677835
22-3902362,Rob Machado Foundation,The purpose of the Rob Machado Foundation is to support environmental programs worldwide - funding and initiating educational programs focused on helping children understand their contribution towards a healthy earth.,89192,www.robmachadofoundation.org,https://www.guidestar.org/profile/22-3902362
52-2309152,Pamela Anderson Foundation,"The Pamela Anderson Foundation supports organizations and individuals that stand on the front lines in the protection of human, animal, and environmental rights. By funding the efforts of those who defend the planet and all who live within it, the Pamela Anderson Foundation is an agent of change and an advocate for justice.",88587,www.pamelaandersonfoundation.org,https://www.guidestar.org/profile/52-2309152
46-3753339,Free Rein Foundation,To heal humans and rescued horses by creating a bond that empowers and nurtures both,88490,www.freereinfoundation.org,https://www.guidestar.org/profile/46-3753339
35-1856805,Randle Family Foundation Ltd,The Randle Family Foundation provides grants to support and enhance activities and programs that benefit non-profit organizations which serve central Indiana.  Unsolicited grant requests will not be considered.  Only those charities in which the Randle family has direct involvement and/or special interest are eligible for grants.,88099,NA,https://www.guidestar.org/profile/35-1856805
27-1006293,Soup,"Soup applies design to do good. Designers, developers, artists, and activists lend their skills to projects like building clean water wells in Ghana, or a biodiesel awareness project with Stanford University. All projects are staffed entirely by volunteers passionate about the vital role design can play in the forwarding humanitarian goals.",87985,www.soup.is,https://www.guidestar.org/profile/27-1006293
47-0980038,SRGDRR aka Save Rocky the Great Dane Rescue and Rehab,"Save Rocky the Great Dane Rescue and Rehab is a national 501c3 non-profit organization dedicated to the rescue, rehabilitation and re-homing of Great Danes, Great Dane mixes, and other breeds that have been abused, neglected and/or abandoned. We are also dedicated to the education of pet guardians and citizens as to the needs of domesticated animals to maintain balanced healthy lives.     SRGDRR was founded in honor and memory of Rocky the Great Dane, whom we tried desperately to save in June 2013. Despite all of our efforts and offers of rehabilitation, he was irresponsibly and needlessly euthanized on June 12, 2013. Every sweet dog that enters our rescue will be provided with the care and love that Rocky was denied. Every dog we save will be in his memory and honor.",85345,www.saverockythegreatdane.org,https://www.guidestar.org/profile/47-0980038
47-3604220,HARTH FOUNDATION,To Aid Healing and Recovery Through Horses,85344,www.harthtx.org,https://www.guidestar.org/profile/47-3604220
45-2544512,CONOR LYNCH FOUNDATION,"The Conor Lynch Foundation was been established to support new and existing programs that raise awareness about the dangers of distracted driving and promote the safety of runners, pedestrians, cyclists and young drivers.",85280,http://inhonorofconor.org/,https://www.guidestar.org/profile/45-2544512
26-3908201,LIVESTOCK FOUNDATION,The Livestock Foundation’s mission is to preserve the rural traditions and communities of Delaware County through programming that supports and encourages agricultural engagement and education.,85209,www.livestockfoundation.org,https://www.guidestar.org/profile/26-3908201
74-2681314,Karen E Henry Foundation for Long- Term Housing for Pers With Diablit,"To Provide Accessible, Affordable, Community-Based Living Opportunities With The Option Of On-Site Compassionate, Supportive Care Services Including Attendant Care And Meals.",84848,NA,https://www.guidestar.org/profile/74-2681314
20-8450375,CAMP HOPE OF SOUTHWEST WASHINGTON,"The mission of Camp Hope is to compassionately reach our youth,  empowering them to overcome life’s challenges through the principles of trust, truth and unconditional love.",83726,http://www.camphope-wa.org/,https://www.guidestar.org/profile/20-8450375
26-0144404,SJM FAMILY FOUNDATION (closed private family foundation on 1/2015; now private family LLC),"The original mission for the former SJM Family Foundation was "" to improve the quality of individuals' lives while providing a long term impact. By demonstrating commitment to people, organizations, and churches, we seek solutions for specific social problems through research, training, and support.  ""  The private family foundation was officially closed in January 2015 and became a for profit,  The SJM Group, L3C (La) which closed in November 2016  and is now a holding company, AR SJM Family Preservation Campus LLC in TX.",83e3,www.THESJMGROUP.COM,https://www.guidestar.org/profile/26-0144404
22-6073781,Palisades-New Jersey Section Society of Plastics Engineers,To Promote Scientific And Engineering Knowledge,82693,NA,https://www.guidestar.org/profile/22-6073781
81-2271032,Fc Boca Predators Corp,"To Provide Training To Young Children, To Create Healthy Minds And Start Creating Discipline At An Early Age",82262,www.fcbocapredators.org,https://www.guidestar.org/profile/81-2271032
34-1890188,Ohio Vegetarian Advocates,"Ohio Vegetarian Advocates encourages plant-based diets through education and social events.  In addition to advocacy in the Cleveland area, the organization sponsors vegetarian-friendly programs, most notably the Christian Vegetarian Association and the Omniscientic Cosmology Association.",81885,www.christianveg.com,https://www.guidestar.org/profile/34-1890188
46-4500899,Dogs 4 Warriors,"Dogs 4 Warriors Inc has dedicated themselves to providing highly trained service dogs to our Veterans in need, FREE. This includes the Dog,Training, Vest,Leashes, Collars, Spaying or Neutering, Vaccines current and up to date, Health Exam, 6 Months Heartworm, 3 Months Flea and Tick Medication, and Micro Chip ID.     Your support will provide our Veterans with a new outlook on life, and the opportunity to participate in their families daily activities, community events, along with social reintegration.",80351,www.dogs4warriors.org,https://www.guidestar.org/profile/46-4500899
76-0372002,Wellsprings Guild,"Through our fundraising we are able to assist Wellsprings Inc provide the necessary educational programs it was founded on to help women get back on their feet, learn life skills, earn a college degree or skills training, and receive the necessary counseling to break the cycle of poverty, family violence, or substance abuse.  It is this proven approach that enables these women, who often are responsible for their children as well, to ultimately become economically and emotionally self-sustaining, contributing members of society. We also provide many volunteer hours assisting the women with their programs, providing emotional support through our annual Christmas party and other events through the year.",80239,NA,https://www.guidestar.org/profile/76-0372002
56-2338989,Guidance Behind the Walls,"Our Mission At Guidance Behind The Walls Is To Assist The Dlsadvantaged And The Re-Entry Population By Aiding Them To Self-Sufficiency Through Education, Training, And Social Services.",80160,NA,https://www.guidestar.org/profile/56-2338989
97-0355692,League of Women Voters of Honolulu Education Fund Inc,"The League of Women Voters, a nonpartisan political organization, encourages the informed and active participation of citizens in government and influences public policy through education and advocacy.",80068,www.lwv.org,https://www.guidestar.org/profile/97-0355692
87-0789501,Futbol Forever Inc,"The  Futbol Forever Foundation is a non-profit organization with experience in  comprehensive development of programs whose objectives are focused on  improving the quality of life of children, youth, families and neighbors  who live in the most deprived and neglected communities.          It  was founded in 2003; the Foundation has developed its activities and programs  in Zambia and South Africa. Since  2005 it has extended such work to El Salvador, where its mission has  helped more than 10,000 children and their families. Therefore, we decided  to expand in the community and designed a model that we call Infinite.         Forever’s  Infinity Model is a comprehensive development program aimed to substantially  improve the quality of life of children, youth, neighbors and communities  in need, through a series of activities selected to produce a real impact  in the areas of health, education, training, employment, microcredit,  sports, cultural and recreational activities, among others.",79070,www.futbolforever.org,https://www.guidestar.org/profile/87-0789501
26-4540063,THE DLH FOUNDATION,The Mission of the DLH Foundation is to create a community and help find a cure for gastro-esophageal cancers.   The Deana's Wish Memorial Scholarship was established to help deserving students attend college whose lives have been affected by these cancers.,78296,www.dlhfoundation.org,https://www.guidestar.org/profile/26-4540063
20-5940369,Erika Kate Foundation,"The mission of the Erika Kate Hope Alliance is to help ease the emotional, spiritual and financial burdens borne by parents of children with life-threatening heart disease.",77076,www.erikakate.org,https://www.guidestar.org/profile/20-5940369
06-1583029,North Canton Volunteer Fire Association,The Association Owns And Maintains,76426,N/A,https://www.guidestar.org/profile/06-1583029
46-4087122,Carols Crusade for A Cure Foundation,Create Awareness About Triple Negation Breast Cuncer & To Raise Funds For Research,75280,WWW.cards crusale for a cora.com,https://www.guidestar.org/profile/46-4087122
41-2012448,NORTH ST PAUL-MAPLEWOOD-OAKDALE ROTARY CLUB FOUNDATION INC,"Our local community service projects and activities give us the opportunity too improve life in North St Paul, Maplewood, and Oakdale.  We partner with local organizations to maximize our impact and expand our reach. By supporting these organizations, we help ensure that men, women, and children in our neighborhoods have access to the nutrition and help they need.  Uprising is a volunteer-based organization made up of students from Tartan High School. They are dedicated, passionate, and willing to see change in our communities.",74548,https://www.nstpmorotary.org/,https://www.guidestar.org/profile/41-2012448
47-1359393,Heat Wave of Florida,"Heat Wave of Florida is committed to bringing education to any and all youth with a passion for music and the marching arts. We aim for the betterment of self-confidence, the furtherance of integrity, and continued cultivation of the ability to understand community. These standards are taught in an activity that intertwines physical mastery and artistic potential.",74271,www.heatwavedrumcorps.com,https://www.guidestar.org/profile/47-1359393
36-4511585,Alpha Phi Alpha Memphis Education Foundation Inc DBA AMEF,"AMEF’s mission is to uplift and empower inner city youth by providing mentorship, educational opportunities, and leadership development to meet tomorrow’s demands.  The foundation will carry out its mission by supporting innovative ways to enhance educational opportunities in our community and seek to provide for the positive development of youth while empowering their families and communities.",73666,www.alphamef.org,https://www.guidestar.org/profile/36-4511585
20-5918776,The Stewart Foundation Inc,"The Stewart Foundation Works To Encourage A Generation Of Children To Become Influential Leaders Of Society Through A Program That Fosters Independence, Self-Pride And Respect For Others, While Also Educating And Motivating Each Child To Reach Their Ultimate Potential.",72379,www.thestewartfoundation.com,https://www.guidestar.org/profile/20-5918776
32-0530898,Feeding the Future Inc,"Feeding The Future is a non-profit charity aiming to end childhood hunger through donations, goods in kind and volunteer opportunities.",72140,www.feedingthefuture.org,https://www.guidestar.org/profile/32-0530898
47-4039747,Atlantic Coast Conference Hockey League,Organize An Dmanage An Amatvre Hockey League For College Are Students In The Mid - Atlantic Area,71448,WWW.ACCHOCKEY.COM,https://www.guidestar.org/profile/47-4039747
46-3708841,NEW BRAUNFELS DOOR OF HOPE COUNSELING CENTER,"Organization Mission:  Our mission is to provide reduced-fee, Christian-based mental health/counseling services to the community. The Center contracts licensed mental health professionals and volunteer peer-counselors (for some support groups), all staff are trained in Intimacy Therapy, a psychologically-solid, Bible-based, relationship-focused counseling approach.",70183,www.DoorOfHopeNB.org,https://www.guidestar.org/profile/46-3708841
68-0362468,Nvcss Hartford Place Inc,To Provide Affordable Housing For Special Needs Populations In Our Communities,69167,NA,https://www.guidestar.org/profile/68-0362468
56-2163753,EXODUS FOUNDATION ORG,"Our mission is to stop the flow of African-Americans to prison.  The Foundation's service is guided by the idea that African-Americans have a charitable responsibility to each other and the U.S. in our continuing recovery from economic disparities and racial discrimination. Our focus is on African-Americans wasting in America's prisons and those who are at risk for coming under the jurisdiction of the Courts. To this end, our goals are twofold: 1) to support re-entering African-Americans with our scholarship and mentoring programs, and in the long term 2)to replicate our award winning 24 hour reentry mentoring program across the nation 3) to advocate on the national level to stop the flow of All-Americans to prison.",68938,ExodusFoundation.org,https://www.guidestar.org/profile/56-2163753
47-4925881,KIDS AND CANINES,"We provide at-risk  children the opportunity to develop socially, emotionally and give them important life and work skills through the interactions of a dog.  Our youngest participate in reading programs with our trained dogs.  Teens with special needs, or those within the juvenile justice system, learn how to train rescue dogs that will be placed with families with a need for trained dogs.",68793,www.kidsandcanines.org,https://www.guidestar.org/profile/47-4925881
91-1907813,AMERICA DEVELOPING SMILES,"The women of America Developing Smiles seek to assist impoverished communities through leadership, volunteerism and fundraising activities.",68578,www.americadevelopingsmiles.org,https://www.guidestar.org/profile/91-1907813
91-1662610,Earthspan,"To apply advanced technologies, such as wildlife tracking via satellite, remote sensing, and geographic information systems to study and conserve biodiversity, and to use the resulting data to help preserve ecosystems, habitats, and public health.  EARTHSPAN also seeks to employ modern technology to enhance education in conservation biology and to reach out to schoolchildren of all ages.",68121,www.earthspan.org,https://www.guidestar.org/profile/91-1662610
59-3209689,Longleaf Ecology and Forestry Society Trust,"The primary objective of LEAFS is environmental education, and for this purpose, LEAFS maintains a 100 acre demonstration project showing the use of low impact, low cost, ecologically beneficial methods for reforestation and management of longleaf pines by small landowners.",67280,longleafs.info,https://www.guidestar.org/profile/59-3209689
47-3404006,Stories Foundation,"We are committed to resourcing the rescue and restoration of human trafficking victims and connecting communities to the issues through education, micro grants and advocacy.",67007,www.storiesfoundation.org,https://www.guidestar.org/profile/47-3404006
26-4471625,YRAIDA GUANIPA INSTITUTE INC,"We want to ensure the most peaceful transition of those directly impacted by the judicial system, while assisting them successfully back into society and safeguarding the vital bonds of the family.",67004,www.yginstitute.org,https://www.guidestar.org/profile/26-4471625
81-5295214,Leashes End Inc,"Leashes End is a sanctuary and rescue for senior cats and small dogs. We are a 501(c)(3) charitable organization chartered under the laws of Maryland State. Our mission is to care for these senior animals and provide them with the comforts they deserve in their golden years: a loving home, excellent nutrition, and top-notch veterinary care. We operate out of a private home on nearly three acres of lush land in Rockville, Maryland. Please help us save a senior!",65839,www.leashesend.org,https://www.guidestar.org/profile/81-5295214
